gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,up_down
CHLRE_05g242600v5,1713.30092617515,1.345424374517089,0.20527657552979814,6.554203133234683,5.593977799233008e-11,8.752399230280032e-10,NONE
CHLRE_05g242550v5,529.340710216883,1.6154840700518036,0.15985106587729955,10.106182659375175,5.186594844234791e-24,4.2342641374394025e-22,NONE
CHLRE_05g242000v5,823.9533422716229,-2.1502652906742643,0.2648775254000243,-8.117960508075885,4.740830021554099e-16,1.5604995585917897e-14,DOWN
CHLRE_05g241850v5,800.6128873286578,1.237490253773919,0.2642942520493183,4.682244294677278,2.8375103157313754e-6,1.867253895320276e-5,NONE
CHLRE_05g241600v5,1522.3380650259492,-1.5907745115502978,0.2528638608665172,-6.2910314906171685,3.153633452786672e-10,4.348375357015469e-9,NONE
CHLRE_05g241640v5,23.432427238275885,2.2328105132228266,0.5122918543281219,4.358473581726552,1.3097272865811115e-5,7.354004999322135e-5,UP
CHLRE_05g234636v5,249.27920272117302,1.119313049412265,0.22833438864307884,4.90207828993258,9.482802699402777e-7,6.981290148029072e-6,NONE
CHLRE_05g234642v5,37.991953799328634,2.3943116247105536,0.3917067124771916,6.112511091700963,9.807548868129633e-10,1.2441252952640444e-8,UP
CHLRE_05g234647v5,90.02763634998459,1.2602553148280964,0.3031515448395797,4.1571792599473385,3.222011678537058e-5,1.6651267499453033e-4,NONE
CHLRE_05g234649v5,160.5913968650585,-1.0766216138595615,0.22802950954615003,-4.721413539863217,2.3421118932154744e-6,1.570710338796925e-5,NONE
CHLRE_05g234656v5,1629.392647446712,-1.0624212654330307,0.18729535401876546,-5.67243790428771,1.4077955658666082e-8,1.4665797016238936e-7,NONE
CHLRE_05g235400v5,6400.466763687148,-1.91749955448681,0.2219115069932328,-8.640829763484433,5.580621861105456e-18,2.3417311733203583e-16,NONE
CHLRE_05g235900v5,374.5943228831224,-1.7650197443404512,0.1839500516019841,-9.595103284664768,8.383309494819243e-22,5.400357690588443e-20,NONE
CHLRE_05g236039v5,1866.67767291766,2.036795093569686,0.29063646083617345,7.0080508402481225,2.4166100240318188e-12,4.755646289535647e-11,UP
CHLRE_05g236500v5,142.30315175949548,1.1834648418683476,0.22760804226640446,5.199573925789308,1.9974587256327247e-7,1.671237536499709e-6,NONE
CHLRE_05g236650v5,82.73799629794382,-2.841953267111921,1.0905399757599117,-2.606005584647722,0.009160496803675755,0.02427929167300175,DOWN
CHLRE_05g237050v5,898.3175189574667,1.0579864047110432,0.27488663062666985,3.8488099704925993,1.1869303688668527e-4,5.352384116210901e-4,NONE
CHLRE_05g237800v5,69.55404517368733,-1.1046137272484993,0.4149487535838809,-2.66204854866543,0.007766667555621492,0.021048498711545443,NONE
CHLRE_05g238052v5,191.35369722887268,-1.0685405251892686,0.22091723511442993,-4.836836404528555,1.3192191639543465e-6,9.3370142629919e-6,NONE
CHLRE_05g238100v5,2627.9093093295305,-1.4146601766339943,0.1488260566343701,-9.505460324796987,1.9916517297530308e-21,1.2347491983217003e-19,NONE
CHLRE_05g238200v5,4862.543559866196,-1.2531350697666117,0.17562047931013516,-7.13547232469199,9.645536582041801e-13,1.9759570655211345e-11,NONE
CHLRE_05g238311v5,3821.595215726592,1.154643057992338,0.1518684803118038,7.602914413983206,2.895349841065206e-14,7.345725266000971e-13,NONE
CHLRE_05g238332v5,39489.91498586373,-1.0865547000532487,0.13975645795485564,-7.774629637538678,7.566846373890674e-15,2.093705764292468e-13,NONE
CHLRE_05g238600v5,45.687057864166505,3.5575366126632844,0.770865103830678,4.6149924221303245,3.9310965943484055e-6,2.5049348507495964e-5,UP
CHLRE_05g238650v5,19350.09571060229,-1.7251823383188092,0.18942149108276463,-9.107637831680984,8.419508979839703e-20,4.325424379642883e-18,NONE
CHLRE_05g238687v5,7592.6408736798085,-1.6190449295040608,0.20229966616318282,-8.003201192621226,1.2122562606092757e-15,3.7366949520948725e-14,NONE
CHLRE_05g238935v5,761.858240738253,-1.08834777155445,0.16369249778817904,-6.64873336445016,2.956259781814342e-11,4.850913438995056e-10,NONE
CHLRE_05g239600v5,620.0676174884048,-1.163480203608343,0.20021698805650412,-5.811096325552516,6.206503694662237e-9,6.864617869126421e-8,NONE
CHLRE_05g239950v5,149.98374331101186,-1.5416639672748824,0.2123341352125095,-7.26055641374829,3.8550122410783595e-13,8.277735269221775e-12,NONE
CHLRE_05g240200v5,53.35715721133128,2.0767859693889905,0.296409280515131,7.006480923200971,2.4438686471614176e-12,4.79783784051654e-11,UP
CHLRE_05g240225v5,78.0029935825991,-1.1971538752931792,0.24771820715818713,-4.832724606829987,1.3467703070812425e-6,9.50752959506711e-6,NONE
CHLRE_05g240900v5,605.2079283512061,-1.413569199452608,0.17785011114667315,-7.948092865046546,1.8940465385534507e-15,5.6380363659359126e-14,NONE
CHLRE_05g241400v5,1379.7457873298638,4.847444302632509,0.16036479244457028,30.227609369481875,1.0275691477976655e-200,1.69456428163313e-197,UP
CHLRE_05g241450v5,268.0167400513808,-1.8895644001352665,0.2773350219699915,-6.813291688561869,9.539044958895327e-12,1.6987947129281084e-10,NONE
CHLRE_05g241550v5,53.688159997502524,-1.4335842369796523,0.31244717306071157,-4.588245183774132,4.469874764769047e-6,2.8006346787920346e-5,NONE
CHLRE_06g248950v5,190.02697600487303,1.0740687811017828,0.2633891600787973,4.077877695423976,4.54486619766509e-5,2.2691307437388737e-4,NONE
CHLRE_06g249750v5,98.11489103703128,-1.0073496705634957,0.29765751344652697,-3.3842574941232324,7.137103535486587e-4,0.0026307102012451786,NONE
CHLRE_06g250850v5,92.56215241971152,1.065198126762261,0.3242201380051449,3.2854163017639513,0.001018317918821182,0.0036028922547264777,NONE
CHLRE_06g251150v5,3797.800343591914,-1.065873440863222,0.16173141068127922,-6.590392282941976,4.3866596653381654e-11,6.982664530993406e-10,NONE
CHLRE_06g251800v5,353.880612001839,1.3131117610766303,0.19706208760978358,6.663441847205104,2.6748791661805958e-11,4.440259831978427e-10,NONE
CHLRE_06g252000v5,681.5261052118937,1.3987724892706603,0.18214827547828344,7.679306793313168,1.5995175461442005e-14,4.220423016554242e-13,NONE
CHLRE_06g252100v5,84.13987757369287,1.070973124646294,0.28912913783454514,3.7041341895439155,2.121139586191113e-4,8.962263109371675e-4,NONE
CHLRE_06g252800v5,477.9513267739584,-1.1375898105795126,0.19196544695792433,-5.926013397759304,3.1037727545776957e-9,3.60199271609717e-8,NONE
CHLRE_06g253250v5,154.54881188906566,1.3343660929495602,0.20785971529438213,6.419551239448967,1.3667664785708727e-10,2.0160416814053902e-9,NONE
CHLRE_06g255200v5,629.0597599429242,-1.0641928604910786,0.17221584841474818,-6.179413046400807,6.434035935322627e-10,8.441926880181668e-9,NONE
CHLRE_06g256600v5,2089.7340375386707,-1.5217857759188336,0.18436173288343177,-8.25434732098677,1.527345901601071e-16,5.291483458677156e-15,NONE
CHLRE_06g257400v5,942.7794006604523,-1.4143351759057217,0.144277907818374,-9.802853377151648,1.0944933122913717e-22,7.713371458545732e-21,NONE
CHLRE_06g258100v5,1274.2004299753787,1.038626030872411,0.20421404099116292,5.085967771027831,3.6575616485461307e-7,2.8915076292509223e-6,NONE
CHLRE_06g258150v5,52.92165171470133,1.0885729043238124,0.3045527647670848,3.574332694554025,3.5112224172218214e-4,0.0014037228819976984,NONE
CHLRE_06g258226v5,298.92172470846157,1.1776550939060284,0.16399004103334736,7.181259828251109,6.90719386996475e-13,1.4309866094169432e-11,NONE
CHLRE_06g258250v5,76.32823473196609,1.0140389415873472,0.28385559763663554,3.572376060328469,3.537569193062928e-4,0.0014118599603775593,NONE
CHLRE_06g258300v5,136.05685864263853,1.1755403029732494,0.2597399727526398,4.525835167052862,6.01574560680483e-6,3.645926527078958e-5,NONE
CHLRE_06g258600v5,116.74640301084378,-2.4615722232276154,0.2489306747956617,-9.888585347098072,4.6657432571281275e-23,3.410522031091343e-21,DOWN
CHLRE_06g258800v5,28575.085927769735,-1.2140176084514325,0.2089783819241627,-5.809297580320982,6.273549356872559e-9,6.92483952102981e-8,NONE
CHLRE_06g259100v5,1232.3985538820664,-1.9100842419274802,0.18270655301900787,-10.45438278138149,1.399067295263506e-25,1.2746971694027889e-23,NONE
CHLRE_06g259500v5,44.78606455833006,-1.239421904195178,0.3084946120791163,-4.017645221879326,5.878260918521801e-5,2.857011518047245e-4,NONE
CHLRE_06g259700v5,21.447319315163362,1.1160069256329104,0.4308354957801665,2.590331893643118,0.009588343935410967,0.025259006364035504,NONE
CHLRE_06g260200v5,568.3491455349167,-1.0801547190699246,0.16339222904301612,-6.610808392763607,3.8222695446043384e-11,6.155571001959975e-10,NONE
CHLRE_06g260250v5,272.12732002861804,1.0869854200050548,0.20278464328204318,5.360294558859767,8.308636554736593e-8,7.503708949844533e-7,NONE
CHLRE_06g260450v5,679.0479965007506,-1.162383377724021,0.17715272464399556,-6.561476150366501,5.3277697661955936e-11,8.359681371487301e-10,NONE
CHLRE_06g260650v5,25.943835595633523,3.2797826486242196,0.5488156136579254,5.976110312831761,2.285282828252783e-9,2.7269608625699452e-8,UP
CHLRE_06g261300v5,422.18410684858367,1.1326103420147118,0.181097146287399,6.254158970662479,3.9966375517620474e-10,5.437999163870291e-9,NONE
CHLRE_06g261550v5,65.4378556772636,1.6395019941568247,0.2845928219120637,5.760869101130788,8.368192048985994e-9,9.067007561092512e-8,NONE
CHLRE_06g262300v5,542.174089639972,1.3446336274078643,0.2098156221639468,6.408643996762012,1.4681957227035995e-10,2.1483598636295527e-9,NONE
CHLRE_06g262550v5,31.223971773516666,1.0637261246925471,0.3839292755936518,2.7706304059458797,0.005594789194306994,0.01591576135989592,NONE
CHLRE_06g263000v5,377.8408141421237,-1.8586375851242958,0.17271968142587799,-10.761006329912224,5.2592676152570754e-27,5.288450136780758e-25,NONE
CHLRE_06g263289v5,37.76892615630057,-1.1064996872780113,0.3558634383314971,-3.109337931612055,0.0018750712245222255,0.0061538921668540586,NONE
CHLRE_06g263400v5,297.83166953623015,1.1852417569828635,0.1816544188207771,6.524706443569866,6.813484582766021e-11,1.0530569283448402e-9,NONE
CHLRE_06g263850v5,148.54758250890953,-1.0914948365653818,0.22785437650573334,-4.790317628759337,1.6651750909350136e-6,1.1518625178107932e-5,NONE
CHLRE_06g264100v5,1879.7223099529133,-1.4664424837337366,0.15505690784923043,-9.457446972692322,3.155534054170538e-21,1.90615062590939e-19,NONE
CHLRE_06g264150v5,497.3569319050144,-1.1822750480598945,0.16246437920015466,-7.277133940870461,3.409866731438482e-13,7.408710443761792e-12,NONE
CHLRE_06g264550v5,1348.4122318589502,-1.7084887408029148,0.21433711593991514,-7.971035409853389,1.5735041310253853e-15,4.769973644253608e-14,NONE
CHLRE_06g266250v5,4880.604159589977,-1.2352278482287016,0.19660738955261436,-6.282713233920135,3.32714450434758e-10,4.576141786588486e-9,NONE
CHLRE_06g267400v5,688.6840183986839,-1.2546817977536795,0.11823320302301063,-10.611924279083368,2.622907260379614e-26,2.4518550862402453e-24,NONE
CHLRE_06g267500v5,1135.9465357888755,1.084543181929764,0.1965329251053911,5.518379077440464,3.4214077326230656e-8,3.313120077433175e-7,NONE
CHLRE_06g267900v5,169.06986154941453,1.0764578511977205,0.20504188956592564,5.249941138742846,1.5214781923846344e-7,1.3074881120695677e-6,NONE
CHLRE_06g268600v5,9717.758691161207,-1.2981925179179237,0.1520952233807566,-8.535393085080761,1.396797189803145e-17,5.458431861858689e-16,NONE
CHLRE_06g269050v5,2532.9164358455396,-1.2747401320354812,0.15002584320599968,-8.49680364925623,1.948826815630724e-17,7.473977445713085e-16,NONE
CHLRE_06g269100v5,40.825701913209826,1.0483937449843812,0.3526362096026873,2.9730178479561102,0.002948873034434505,0.009170255555508095,NONE
CHLRE_06g269850v5,307.82827224447055,-1.3372582335961625,0.20499898311571998,-6.523243253559423,6.880314006349953e-11,1.0613962420834151e-9,NONE
CHLRE_06g270050v5,317.0396729739301,2.234549688360872,0.3150434056760492,7.092831172154736,1.3139571724042123e-12,2.6548869644150405e-11,UP
CHLRE_06g270350v5,5840.898653978217,-1.9588987235169883,0.18861697865419721,-10.385590615934712,2.883788411864983e-25,2.5706245783819155e-23,NONE
CHLRE_06g270400v5,111.76216523273605,-2.0141112515574973,0.26659606187711965,-7.554917493439375,4.191254543703808e-14,1.0440782277978775e-12,DOWN
CHLRE_06g270500v5,29.93566274199716,-1.9515387836860518,0.3387219199711889,-5.761477686038289,8.33806881687224e-9,9.040308537740966e-8,NONE
CHLRE_06g270550v5,3510.297130428375,1.102431781421361,0.18771295822004772,5.872965787098343,4.280668429477957e-9,4.8684484876221375e-8,NONE
CHLRE_06g271000v5,4149.580358003648,-1.637120252860988,0.14191485385139024,-11.53593305021714,8.693936906398737e-31,1.2150145213849284e-28,NONE
CHLRE_06g271050v5,310.0423009230108,-1.1242815132808088,0.22896041581590593,-4.910375050090666,9.090236377281938e-7,6.719277817021804e-6,NONE
CHLRE_06g271100v5,3181.3053247953544,-2.1195078081036316,0.19591453208685428,-10.818532885370626,2.8124325822034684e-27,2.898739107069837e-25,DOWN
CHLRE_06g271150v5,199.97704270716858,-1.450420945812234,0.1570719788243265,-9.234116464747817,2.604263687007085e-20,1.4173898502453412e-18,NONE
CHLRE_06g271200v5,709.3319219013583,3.328839166298185,0.22238653612875506,14.968708197203485,1.17583030060418e-50,4.215351627665985e-48,UP
CHLRE_06g272150v5,288.6330196376707,1.2373059386544494,0.18725547288549502,6.607582248936726,3.906471601323192e-11,6.272796804033179e-10,NONE
CHLRE_06g272850v5,7532.410998742644,-1.0177297847891975,0.1516244101679669,-6.712176381505946,1.917427165258411e-11,3.27671413287839e-10,NONE
CHLRE_06g273050v5,261.8525538140749,1.0403654197911838,0.2370434691313951,4.3889225195843755,1.1391364160776586e-5,6.479992631092331e-5,NONE
CHLRE_06g273100v5,2205.426305191514,-1.9841549052487513,0.2302299938323786,-8.618142546159023,6.8048935442849394e-18,2.8054874859700735e-16,NONE
CHLRE_06g274600v5,67.8331539362393,1.0795110091630389,0.30540513906124206,3.5346851480012833,4.082613052542129e-4,0.0016043777116989959,NONE
CHLRE_06g274700v5,705.4903306229982,-2.1986825938913177,0.178402730886187,-12.324265345993943,6.705176334620887e-35,1.2424164374632927e-32,DOWN
CHLRE_06g275350v5,1033.058562235029,-2.3355435608763653,0.2715085523479501,-8.60209942073303,7.82709437360427e-18,3.1949656761165344e-16,DOWN
CHLRE_06g275650v5,423.42074492834735,1.2728334388447091,0.23646041521201563,5.382860542232654,7.331133692050652e-8,6.679432359978305e-7,NONE
CHLRE_06g275900v5,22.93623440283114,-1.407884923661957,0.4918318962115069,-2.86253277696433,0.004202697890926613,0.01244732236337478,NONE
CHLRE_06g277150v5,284.6690036168414,-4.933688470967725,0.23049807713431306,-21.404466936584576,1.2140113999163141e-101,1.0010130998009967e-98,DOWN
CHLRE_06g277400v5,75.48553094273623,-1.3328425906766512,0.29093924452609327,-4.5811715530082555,4.62378344243944e-6,2.8817389549988213e-5,NONE
CHLRE_06g278098v5,1703.415466518786,-2.7491573377004297,0.29543909540101254,-9.30532681860834,1.3358088095217793e-20,7.570042294784764e-19,DOWN
CHLRE_06g278102v5,534.1705032717598,-1.4609080849050193,0.18797399304353374,-7.771862805333295,7.734019280337014e-15,2.136377084623747e-13,NONE
CHLRE_06g278110v5,56.27961591269778,1.326170512597972,0.27500875753394194,4.822284659186878,1.4192321104735633e-6,9.972116205291663e-6,NONE
CHLRE_06g278119v5,643.3405080833029,-1.0626776898363706,0.13605482580917544,-7.81065782500678,5.68902710067043e-15,1.584759221573582e-13,NONE
CHLRE_06g278126v5,84.32850330202488,1.0002920419912762,0.32381038144034463,3.0891290067411235,0.0020074424957994765,0.0065298283532713094,NONE
CHLRE_06g278129v5,40.641314803073,1.1536026466556373,0.46072950808843216,2.503860999574213,0.012284628617026684,0.031248775339100268,NONE
CHLRE_06g278137v5,335.06195057771856,1.8615909599138352,0.2613027151517802,7.124269485039648,1.04634145736056e-12,2.1329069188297893e-11,NONE
CHLRE_06g278152v5,822.2182130042052,-1.3879843757570463,0.21884666621569254,-6.342268766338282,2.2640588292971982e-10,3.1993653945107195e-9,NONE
CHLRE_06g278158v5,62.55044701268095,-1.1928089917195204,0.24151784805500817,-4.938802665415626,7.860370491909279e-7,5.886710707632876e-6,NONE
CHLRE_06g278159v5,10575.743481894026,-1.141923244253467,0.20232322018740886,-5.644054316631187,1.660916359254424e-8,1.7044288537936967e-7,NONE
CHLRE_06g278190v5,118.18411873775399,1.368213170579236,0.19294841218355047,7.0910828189540345,1.330666771411039e-12,2.6826437319485875e-11,NONE
CHLRE_06g278193v5,54.16162409100801,-1.4835665935632796,0.2749672122151899,-5.3954309010568045,6.835929702053499e-8,6.262850928698015e-7,NONE
CHLRE_06g278209v5,1600.8984985900581,-1.9096329985973264,0.2300638017951527,-8.300449630479683,1.037181055041179e-16,3.68623982299226e-15,NONE
CHLRE_06g278213v5,12896.327367358694,-1.7954946732311587,0.14869368332330718,-12.075124061102073,1.4294849262146836e-33,2.430271744144984e-31,NONE
CHLRE_06g278215v5,1411.176852460293,-1.1449753374039664,0.1781434884205232,-6.427264603133585,1.2992056006678252e-10,1.923163331173949e-9,NONE
CHLRE_06g278216v5,144.52895057607037,-1.039438926365717,0.18732753321999235,-5.548778166768621,2.876729041108781e-8,2.8254996198287614e-7,NONE
CHLRE_06g278223v5,83.1362830524089,-1.014206830581106,0.251398427834066,-4.034260831776272,5.477444797727208e-5,2.681963840834899e-4,NONE
CHLRE_06g278224v5,38.6656300162799,1.2678690299798108,0.3340467288111772,3.795484046474482,1.473556711329907e-4,6.508792798359214e-4,NONE
CHLRE_06g278231v5,106.80889582523537,1.394331069379508,0.410260343665259,3.398649396435877,6.771946635261156e-4,0.002510705304903141,NONE
CHLRE_06g278232v5,28.293326607792817,1.5282658654195573,0.44917673487398174,3.4023709305610366,6.680390122107504e-4,0.0024827053170353676,NONE
CHLRE_06g278255v5,1982.924475258219,-1.109491025459071,0.16324315262289033,-6.796554756707729,1.0715059213975831e-11,1.9041168264835716e-10,NONE
CHLRE_06g278297v5,67.90134576288469,-1.5893018662383722,0.31143922990242906,-5.1030882228172905,3.3415512742730904e-7,2.6582499789694902e-6,NONE
CHLRE_06g278298v5,92.27878631790412,-2.039152556911797,0.2233038587042418,-9.131739006859634,6.74076604450648e-20,3.506686840377172e-18,DOWN
CHLRE_06g278550v5,17.902583211694598,1.6317288955216125,0.4335784930445878,3.7633990654462903,1.6761939811306764e-4,7.303068677100657e-4,NONE
CHLRE_06g279700v5,1196.7451931778967,-2.499343346794205,0.2770810387671611,-9.020261212801618,1.8764134416951127e-19,9.37694971727094e-18,DOWN
CHLRE_06g280100v5,1525.1037757853132,1.6085358871728348,0.18622298050621341,8.63768737241946,5.736233018094847e-18,2.3994825593982433e-16,NONE
CHLRE_06g280750v5,43.94202688524475,1.5291791207774315,0.3296041838560331,4.6394408677935886,3.4935307547266624e-6,2.2461980873101966e-5,NONE
CHLRE_06g281700v5,745.6622254308456,-1.7677184766891874,0.29241521254277475,-6.045234313623831,1.4919301684429404e-9,1.8401959916075193e-8,NONE
CHLRE_06g281900v5,962.7769528466273,1.3959746552723467,0.162685348918471,8.580825898292371,9.41943585693485e-18,3.77946269383729e-16,NONE
